sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
10/11/2024,4:49:41.63 AM,0m 29.0s,29.0,-33.7548372418663,150.738131067054,79.0,79.0,71.5,182,8.6,0,1.581755,0,0.223694,0,0,-13.42164,0,0.8,0.2,-47.1,312.9,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.3,298.7,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1001,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,12.909,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.5,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:41.73 AM,0m 29.1s,29.1,-33.7548372396003,150.738131456073,81.0,81.0,71.5,184,8.7,0,1.581755,0,0.223694,0,0,-13.42164,0,1,0.4,-47.1,312.9,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.3,298.7,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1006,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,12.909,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.4,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:41.83 AM,0m 29.2s,29.2,-33.7548372511937,150.738131465939,83.3,83.3,71.5,187,8.7,0,1.581755,0,0.223694,0,0,-13.42164,0,0.8,0.3,-47.2,312.8,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.3,298.7,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1006,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.4,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:41.93 AM,0m 29.3s,29.3,-33.7548372925186,150.738132059642,85.3,85.3,71.5,189,8.9,0,1.581755,0,0.223694,0,0,-13.42164,0,0.3,0,-47.2,312.8,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.3,298.7,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,958,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.03 AM,0m 29.4s,29.4,-33.7548372776311,150.738132125716,87.2,87.2,71.5,191,8.9,0,1.581755,0,0.223694,0,0,-13.197946,0,0.1,0,-47.2,312.8,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.3,298.7,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,931,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.13 AM,0m 29.5s,29.5,-33.7548370403417,150.738132058591,89.2,89.2,71.5,193,9.0,0,1.581755,0,0.223694,0,0,-13.42164,0,0.2,-0.3,-47.3,312.7,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.4,298.6,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,849,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.23 AM,0m 29.6s,29.6,-33.754836918241,150.738132110815,90.8,90.8,71.5,194,9.1,0,1.581755,0,0.223694,0,0,-13.42164,0,0.5,-0.5,-47.3,312.7,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-61.6,298.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,776,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.33 AM,0m 29.7s,29.7,-33.7548366559556,150.738132142801,92.8,92.8,71.5,196,9.2,0,1.581755,0,0.223694,0,0,-13.42164,0,0.7,-0.9,-47.4,312.6,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-62,298,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,830,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.1,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.43 AM,0m 29.8s,29.8,-33.7548368187247,150.738132354406,94.8,94.8,71.5,198,9.3,0,1.581755,0,0.223694,0,0,-13.42164,0,0.9,-1.3,-47.7,312.3,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-62.5,297.5,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,900,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.1,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.53 AM,0m 29.9s,29.9,-33.7548365921426,150.738132380717,97.1,97.1,71.5,201,9.3,0,1.581755,0,0.223694,0,0,-13.42164,0,1.1,-1.5,-48.3,311.7,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-62.8,297.2,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,904,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.0,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.63 AM,0m 30.0s,30.0,-33.7548368261867,150.738132474579,98.7,98.7,71.5,202,9.4,0,1.581755,0,0.223694,0,0,-13.42164,0,1.3,-1.7,-48.7,311.3,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-63,297,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,904,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.1,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.73 AM,0m 30.1s,30.1,-33.7548367624369,150.738132461556,101.0,101.0,71.5,204,9.5,0,1.581755,0,0.223694,0,0,-13.197946,0,1.4,-1.5,-48.9,311.1,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-63,297,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,911,C,False,False,False,False,False,0,False,False,False,False,44,14.216,1755,3991,14.216,False,3.557,3.557,3.553,3.55,0.021,False,False,10.776,103.5,102.3,103.4,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.1,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.83 AM,0m 30.2s,30.2,-33.7548369063724,150.738132398923,103.0,103.0,71.5,206,9.5,0,1.581755,0,0.223694,0,0,-13.197946,0,1.1,-0.9,-49,311,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-63.2,296.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,880,C,False,False,False,False,False,0,False,False,False,False,44,14.213,1752,3991,14.213,False,3.556,3.556,3.551,3.55,0.021,False,False,10.696,103.6,102.3,103.6,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.1,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:42.93 AM,0m 30.3s,30.3,-33.7548375327519,150.738132512991,104.9,104.9,71.5,208,9.7,0,1.581755,0,0.223694,0,0,-13.197946,0,0.6,-0.3,-49.1,310.9,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-63.4,296.6,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,818,C,False,False,False,False,False,0,False,False,False,False,44,14.213,1752,3991,14.213,False,3.556,3.556,3.551,3.55,0.021,False,False,10.696,103.6,102.3,103.6,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:43.03 AM,0m 30.4s,30.4,-33.7548377068178,150.738132747612,106.9,106.9,71.5,210,9.8,0,1.581755,0,0.223694,0,0,-13.197946,0,0.2,0,-49.2,310.8,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-63.5,296.5,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,874,C,False,False,False,False,False,0,False,False,False,False,44,14.213,1752,3991,14.213,False,3.556,3.556,3.551,3.55,0.021,False,False,10.696,103.6,102.3,103.6,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:43.13 AM,0m 30.5s,30.5,-33.7548379082256,150.738132771895,108.9,108.9,71.5,212,9.9,0,1.581755,0,0.223694,0,0,-13.197946,0,-0.1,0.3,-49.5,310.5,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-63.8,296.2,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,946,C,False,False,False,False,False,0,False,False,False,False,44,14.213,1752,3991,14.213,False,3.556,3.556,3.551,3.55,0.021,False,False,10.696,103.6,102.3,103.6,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,4:49:43.23 AM,0m 30.6s,30.6,-33.7548380784653,150.738132814819,110.8,110.8,71.5,214,10.0,0,1.581755,0,0.223694,0,0,-13.42164,0,-0.4,0.4,-49.8,310.2,,P-GPS (Brake),Other,,32,5,True,,Air 3,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.8,0,-64,296,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,C,False,False,False,False,False,0,False,False,False,False,44,14.213,1752,3991,14.213,False,3.556,3.556,3.551,3.55,0.021,False,False,10.696,103.6,102.3,103.6,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,-33.7548331857405,150.738137905788,2.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,41,S,SW,2.01,2.01,Calm,False,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,162.9,1.7,242.7,25.499102,13.42164,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,1FE95EF4-9D83-3910-FAC3-6F8B3161D691,1581F6N8C23AR0035EE6,,,,,,,,,
