sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
10/11/2024,3:32:45.13 AM,0m 10.9s,10.9,-33.7547718681885,150.738077460733,6.2,6.2,6.2,113,1.6,0,0.223694,0,0,0,0,0,0.223694,-0.9,0,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.346,2799,3935,15.346,False,3.837,3.836,3.836,3.837,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,NE,N,2.01,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.23 AM,0m 11.0s,11.0,-33.7547718140253,150.738077429038,6.2,6.2,6.2,113,1.6,0,0.223694,0,0,0,0,0,0.223694,-0.8,0.2,28.2,28.2,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.346,2799,3935,15.346,False,3.837,3.836,3.836,3.837,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,NE,N,2.01,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.33 AM,0m 11.1s,11.1,-33.7547718003908,150.738077414097,6.2,6.2,6.2,113,1.6,0,0.223694,0,0,0,0,0,0.223694,-0.8,0.1,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.346,2799,3935,15.346,False,3.837,3.836,3.836,3.837,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,2.01,2.01,Calm,True,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.43 AM,0m 11.2s,11.2,-33.7547717941722,150.738077389528,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.8,0.1,28.2,28.2,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.346,2799,3935,15.346,False,3.837,3.836,3.836,3.837,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,2.01,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.53 AM,0m 11.3s,11.3,-33.7547717651052,150.738077385469,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.9,0.1,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.346,2799,3935,15.346,False,3.837,3.836,3.836,3.837,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,2.01,2.01,Calm,True,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.63 AM,0m 11.4s,11.4,-33.7547717753193,150.738077406893,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.9,0,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.34,2799,3935,15.34,False,3.835,3.835,3.834,3.836,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,2.01,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.73 AM,0m 11.5s,11.5,-33.7547717547947,150.738077407336,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.8,-0.1,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.34,2799,3935,15.34,False,3.835,3.835,3.834,3.836,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,NE,N,2.01,2.01,Calm,True,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.84 AM,0m 11.6s,11.6,-33.7547717762884,150.738077428406,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.7,0,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.34,2799,3935,15.34,False,3.835,3.835,3.834,3.836,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,NE,N,2.01,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:45.94 AM,0m 11.7s,11.7,-33.7547717596265,150.738077419648,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.6,0,28.3,28.3,,P-GPS (Brake),Other,,22,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.34,2799,3935,15.34,False,3.835,3.835,3.834,3.836,0.005,False,False,6.01,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,NE,N,2.01,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.04 AM,0m 11.8s,11.8,-33.7547717407854,150.738077415135,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.7,0,28.3,28.3,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,2.01,2.01,Calm,True,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.15 AM,0m 11.9s,11.9,-33.7547717417331,150.738077418176,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.7,0,28.3,28.3,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.25 AM,0m 12.0s,12.0,-33.7547717282871,150.738077406398,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.7,0,28.3,28.3,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.31 AM,0m 12.1s,12.1,-33.7547716927294,150.738077441435,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.6,0,28.3,28.3,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.3,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,True,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.41 AM,0m 12.2s,12.2,-33.7547717229883,150.738077472271,6.2,6.2,6.2,113,1.7,0,0.223694,0,0,0,0,0,0.223694,-0.6,0,28.3,28.3,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.51 AM,0m 12.3s,12.3,-33.754771727652,150.738077504219,6.2,6.2,6.2,113,1.8,0,0.223694,0,0,0,0,0,0.223694,-0.6,-0.2,28.2,28.2,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.61 AM,0m 12.4s,12.4,-33.7547717487185,150.738077581072,6.2,6.2,6.2,113,1.8,0,0.223694,0,0,0,0,0,0.223694,-0.6,-0.4,28.2,28.2,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
10/11/2024,3:32:46.71 AM,0m 12.5s,12.5,-33.7547717552691,150.738077618323,6.2,6.2,6.2,113,1.8,0,0.223694,0,0,0,0,0,0.223694,-0.5,-0.5,28.2,28.2,,P-GPS (Brake),Other,,23,5,True,,Air 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,13.4,13.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,72,15.337,2799,3935,15.337,False,3.836,3.833,3.833,3.835,0.005,False,False,5.935,93.7,93.3,93.7,,,,,,,,,Idle,,,,,,6,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,-33.7547715751088,150.738078429207,0.2,,328.0,True,1,1,False,False,False,False,,True,False,False,,196.8,,16.4,37,N,NW,1.78,2.01,Calm,True,False,,1.12.0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,37.5,0.0,3.2,0.223694,5.368656,0,0,DJI Air 3,1581F6N8C23AR003,6K5FL8K211X7G9,6UZBLAV02102UE,6NVPLASDA003CY,DJI Fly,,1.12.0,04601484-5FA3-0032-463F-F2EEFC3903B3,1581F6N8C23AR0035EE6,,,,,,,,,
